sim_00_03,sim_00_07,sim_03_07
0.9327735,0.9546145,0.97335917
0.9099572,0.90700793,0.98908234
0.93359244,0.79317856,0.79346716
0.81577486,0.8468461,0.8968585
0.9999999,0.8091084,0.8091084
0.926963,0.926963,1.0000002
0.8466406,0.86033547,0.84941304
0.95935225,0.8596349,0.85728264
0.8343998,0.8671287,0.85322195
0.94312155,0.94745404,0.99380004
0.8364874,0.8531488,0.8584738
0.8486598,0.90728354,0.85890603
0.8547221,0.8547526,0.8768098
0.8600079,0.8954305,0.8483931
0.8874106,0.99229556,0.8862433
0.9999999,0.9996332,0.9996332
0.87675816,0.9376527,0.8811183
0.8537736,0.99120927,0.8604326
0.8606701,0.8782378,0.8475194
0.9719027,0.8326504,0.8215464
0.876027,0.9059807,0.92940056
0.83158684,0.8274455,0.99373025
0.81808865,0.83496827,0.78686595
0.87238026,0.99946123,0.87221295
0.99907786,0.86410016,0.8662752
0.9975757,0.9968679,0.9975396
0.92245096,0.98770326,0.93174225
0.76863426,0.7783905,0.9772754
0.7894466,0.8057169,0.9131973
0.7996478,0.76454973,0.747869
0.83887804,0.808471,0.7940694
0.88149554,0.8415762,0.77301896
0.9473356,0.7512257,0.7467426
0.7860266,0.7861364,0.9856678
0.7744116,0.7738188,0.97879666
0.959939,0.8329217,0.81874686
0.9176892,0.8675071,0.82146364
0.8862549,0.78414446,0.79482305
0.8368077,0.9948994,0.83353543
0.97105366,0.91380954,0.94499004
0.9076607,0.87549424,0.86846995
0.99924576,0.79364365,0.7929496
0.8354406,0.8346402,0.95062745
0.83794224,0.9013035,0.8416836
0.9638203,0.8041059,0.80110806
