sim_00_03,sim_00_07,sim_03_07
0.94255495,0.9047424,0.9491519
0.90395993,0.9178326,0.9854844
0.8811304,0.8943323,0.8749693
0.9026858,0.85686976,0.8564512
0.9081945,0.8742023,0.8678733
0.87544125,0.87544125,1.0000001
0.90077484,0.9099783,0.8724676
0.90525293,0.9173334,0.8909908
0.87435013,0.904317,0.83945924
1.0000001,1.0000001,1.0000001
0.92188996,0.9960134,0.9208832
0.8977474,0.99693835,0.8925692
0.96798587,0.90642935,0.8856442
1.0,0.8878175,0.8878175
0.87821496,0.8796581,0.9914017
1.0000001,0.9000797,0.9000797
0.8857096,0.8937671,0.91831505
0.89015627,0.9380272,0.8867839
0.8980603,0.863595,0.96156263
1.0000002,1.0000002,1.0000002
0.89806986,0.99563926,0.90026766
0.90649587,0.8967639,0.9536342
0.85931224,0.8920265,0.9504461
0.9566803,0.8013745,0.795385
0.83204746,0.8221881,0.81253415
0.7730672,0.79712707,0.76771593
0.79231125,0.77103806,0.76337266
0.97341144,0.9816987,0.9707408
0.7994085,0.79823804,0.9663956
0.84807944,0.9043583,0.9260019
0.8886187,0.8979294,0.99079365
0.89682317,0.8408573,0.87546444
0.87762773,0.97690684,0.87776566
0.8024404,0.85048175,0.7949951
0.79195136,0.82072836,0.7853056
0.8618132,0.7786231,0.76022816
0.7632765,0.849436,0.7700632
0.7708283,0.81169355,0.7478855
0.88158184,0.7576006,0.8108917
0.9990585,0.98183507,0.98235494
0.9499156,0.9499156,1.0000001
0.96450585,0.8242248,0.8504789
0.86484116,0.8944242,0.90986234
0.84248704,0.8832536,0.81459785
0.9334104,0.95956737,0.9359559
0.7835045,0.8767896,0.78342086
0.9227745,0.9256931,0.8928298
0.7980817,0.7126851,0.77343416
0.89744073,0.9033851,0.9908018
0.9990249,0.99999994,0.9990249
0.99259627,1.0000001,0.99259627
