sim_00_03,sim_00_07,sim_03_07
0.8917242,0.6208349,0.64414096
0.8680457,0.6194215,0.6015522
0.6899848,0.64060783,0.88132125
0.9895849,0.87263834,0.87058145
0.9996292,0.85242856,0.85324633
0.9800545,0.85095173,0.82888234
0.575197,0.73212266,0.4948849
0.9930679,0.5684113,0.54250515
0.99646384,0.81381947,0.8216401
0.2859147,0.6547143,0.6125419
0.64316696,0.8614609,0.58406925
0.6549095,0.61679333,0.54200745
0.6835152,0.47279352,0.4589473
0.8617399,0.99415565,0.8564644
0.97696185,0.9666522,0.9480574
0.6278864,0.98430306,0.6236789
0.57389104,0.8336992,0.5845206
0.58098435,0.5967254,0.97833914
0.9806574,0.98022544,0.99796957
0.70540106,0.7347878,0.8357735
0.61055815,0.6453848,0.92248976
0.5590488,0.5826043,0.9016401
0.84720707,0.5950172,0.64543056
1.0,0.98504144,0.98504144
0.97776306,0.44299856,0.4464472
0.91479766,0.69296455,0.6752162
0.9793403,0.52784896,0.53441274
0.34604383,0.36728686,0.36844042
0.6429703,0.5484868,0.73243517
0.46326512,0.47963482,0.40336543
0.29794466,0.3214558,0.19698003
0.8602601,0.39221114,0.2891568
0.85324365,0.80386865,0.9501569
0.89372283,0.8752753,0.98437494
0.93880105,0.85294783,0.8678019
0.9615904,0.9187701,0.94856846
0.94464374,0.9470238,0.9634505
0.97657967,0.9376465,0.9142082
0.9898776,0.9304895,0.9238594
0.86309,0.81237984,0.82341653
0.49287546,0.2826273,0.42927393
0.87449324,0.22918124,0.2508565
0.19312371,0.839492,0.2869949
0.7314039,0.6698895,0.9150225
0.73621607,0.7479478,0.98170865
0.39213604,0.4023759,0.9167202
0.54114825,0.4855898,0.64159757
0.5665755,0.7663058,0.7038162
0.7332279,0.6499829,0.61314994
0.67379093,0.62605613,0.7133347
0.60053813,0.6326755,0.60790265
0.45802993,0.57436854,0.3983761
0.8104379,0.18839519,0.27542344
1.0,0.99550855,0.99550855
0.4973683,0.8646562,0.49644858
0.37137532,0.48794,0.40922767
0.62953997,0.99132025,0.6207503
0.57825637,0.3944075,0.34649378
0.07863823,0.5340604,0.1568705
0.36918744,0.47721124,0.43639383
0.33439177,0.4121518,0.8409939
0.61875224,0.420721,0.32479495
0.27266103,0.29606074,0.66308725
0.9905696,0.5183381,0.5258477
0.9261637,0.8825489,0.8497719
0.9901074,0.88595885,0.89814556
0.5583361,0.9200483,0.57660306
0.4699074,0.49969748,0.91150033
0.44120345,0.4576447,0.55521846
0.6416601,0.4809682,0.5833562
0.9034951,0.46613663,0.42508715
0.26365435,0.30770075,0.957317
0.3929757,0.42064774,0.8812195
1.0,0.99708354,0.99708354
0.9991038,0.8836553,0.8816674
0.9493973,0.43178484,0.41260004
0.6268636,0.6995754,0.466035
0.97000384,0.46839204,0.4937569
0.878261,0.64487886,0.63927376
0.7311968,0.49186662,0.6354806
0.5063027,0.5903673,0.7936358
0.49177706,0.20188901,0.3453455
0.92456186,0.4761753,0.47428614
0.9917807,0.947349,0.9378028
0.99707955,0.9459698,0.9466667
0.94324774,0.9013159,0.95486414
0.99708796,0.99243546,0.99096113
0.5227523,0.8772024,0.68859255
0.5371104,0.6663171,0.6456989
0.96891373,0.47142804,0.43114513
0.8133683,0.99298894,0.8255903
0.9976713,0.6886128,0.6832546
0.803831,0.77732027,0.66682726
1.0000001,1.0000001,1.0000001
1.0000001,1.0000001,1.0000001
0.9466742,0.9959748,0.9471388
0.9999998,0.9999998,0.9999998
0.7066019,0.9434482,0.6239778
0.8459521,0.97616005,0.85450006
0.42350763,0.39798814,0.97118205
0.6996464,0.45748734,0.5961575
0.6157343,0.4991867,0.36770695
0.8811873,0.9223371,0.87980133
1.0000002,0.65434134,0.65434134
0.996295,0.78381765,0.77020717
1.0,0.64206874,0.64206874
0.99048924,0.73587424,0.75800085
0.2072379,0.255937,0.9008014
0.49630967,0.13271281,0.15730041
0.7271156,0.44366467,0.40828475
0.50370526,0.46612024,0.7625755
0.73333323,0.3715514,0.32527173
0.38376275,0.37967962,0.46684855
0.9963232,0.66935766,0.67415905
1.0,0.52975357,0.52975357
0.9903054,0.5411156,0.5436275
0.99782455,0.8124831,0.8066495
0.3931573,0.43540043,0.82838666
0.51541,0.49765986,0.9869738
0.29198813,0.30741265,0.9564874
0.26062956,0.26311696,0.9978457
0.32974967,0.1629686,0.40488783
0.90215755,0.90472406,0.996824
0.96951866,0.9748894,0.95898646
0.8695818,0.63219464,0.7443611
0.7471995,0.28813738,0.31218284
0.3126957,0.37250337,0.46339032
0.39839625,0.42966422,0.6152292
0.23842968,0.25316453,0.54803586
0.31729406,0.33082497,0.5865464
0.20948899,0.32050976,0.24037847
0.21955067,0.5049228,0.29794577
0.26860827,0.2868702,0.53367513
