sim_00_03,sim_00_07,sim_03_07
0.9714925,0.84540826,0.8431206
0.6963081,0.9667442,0.692932
0.6411666,0.7348696,0.6381991
0.4792387,0.4983067,0.9879382
0.74100685,0.4876977,0.6001472
0.46672833,0.46511695,0.931151
0.4704876,0.602352,0.5307974
0.65803236,0.45370835,0.4873576
0.72484344,0.72383606,0.6624237
1.0000001,1.0000001,1.0000001
1.0000001,0.7733582,0.7733582
1.0000001,0.63272786,0.63272786
0.98672616,0.8318398,0.8445903
0.8801457,0.81725895,0.808347
0.93437284,0.5627926,0.5005736
0.9558305,0.65280664,0.62270725
0.61592984,0.8371413,0.5630199
0.8878121,0.84045506,0.94246924
0.5678915,0.5923118,0.63275856
0.64143425,0.6524317,0.7803289
0.64045626,0.64400315,0.83756405
0.72644407,0.5147678,0.5108129
0.6667815,0.6317976,0.6861156
0.52838147,0.59416926,0.84393066
0.96859825,0.86534333,0.8706441
0.5712885,0.5787694,0.95234615
0.49658236,0.5090974,0.9349034
0.6552465,0.49881968,0.45708197
0.5504599,0.870161,0.5409782
0.99857587,0.9916029,0.9941352
0.9916808,0.8965416,0.90109897
0.93426806,0.57534254,0.563179
0.6893892,0.72542137,0.8802609
0.6465242,0.5290791,0.6874189
0.65174943,0.9056862,0.65272516
0.7287079,0.7008643,0.83776265
0.5568651,0.5447343,0.9902322
0.5122433,0.5600037,0.89989483
0.48727664,0.5524768,0.57560736
0.99814904,0.82166463,0.82914376
0.99871975,0.991515,0.99032354
1.0000002,0.9893914,0.9893914
0.75091255,0.60246676,0.5656949
0.6026708,0.5673723,0.73076206
0.69073415,0.7779876,0.614369
0.6111158,0.8307359,0.688061
0.3848727,0.60566485,0.4517318
0.90668684,0.6386818,0.6798717
0.8706717,0.43466336,0.43005002
0.9968174,0.9968174,1.0
1.0,0.99973994,0.99973994
0.97938013,0.9314585,0.91432863
0.7617828,0.9982604,0.7645006
0.691022,0.86285496,0.6962691
0.6989042,0.6926248,0.88925266
0.843752,0.7355085,0.72303516
0.7539369,0.49091238,0.5472924
0.5855104,0.72623575,0.66377205
0.6390919,0.843831,0.6949222
0.99999994,0.99866676,0.99866676
0.9997437,0.9427891,0.9444493
0.95071805,0.91185176,0.9413487
0.93244296,0.6345384,0.65037006
0.66581357,0.5791621,0.65081173
0.6212508,0.8937329,0.6167283
0.60648465,0.6062627,0.5924946
0.67389894,0.6914741,0.66360885
0.99958426,0.6360569,0.6366061
0.95173484,0.368874,0.40324607
0.98255414,0.9823148,0.9832176
0.9566201,0.88624746,0.92236376
0.99999994,0.9994307,0.9994307
0.99155915,0.89663196,0.8929667
0.63748926,0.79704577,0.5349974
0.8000903,0.9896562,0.79809326
0.8218139,0.8725322,0.7837087
0.9962748,0.5791512,0.568767
0.5387307,0.78770685,0.70005953
1.0000002,0.44895008,0.44895008
1.0000001,0.9641411,0.9641411
0.80063456,0.7691442,0.9796132
0.9966829,0.60454035,0.60081416
0.5550014,0.8915641,0.527646
0.5732932,0.51300156,0.53969234
0.9610769,0.4709376,0.47200826
0.57494044,0.57097113,0.44461745
0.5321909,0.45931938,0.6206661
0.5574667,0.5505736,0.46886894
0.98539186,0.55352575,0.56601447
1.0,0.90161854,0.90161854
0.9982587,0.99111676,0.9922861
0.9971662,0.6061825,0.6050862
0.9627014,0.5265763,0.52748597
0.9831208,0.6899943,0.6931737
0.99597484,0.9881842,0.9868259
0.93856883,0.64056283,0.6067139
0.90956086,0.9360563,0.92451733
0.976147,0.96025497,0.9812667
0.5232241,0.9523208,0.54299647
0.9350022,0.9350022,0.9999999
0.73648196,0.7310137,0.9597746
0.77950746,0.7541449,0.9391536
0.74290895,0.7516073,0.900789
0.7339992,0.6848467,0.93230236
0.74789834,0.6983358,0.89390767
0.7218927,0.6532483,0.585714
0.6163008,0.5259925,0.6736856
0.93586284,0.56016165,0.54613894
0.92305803,0.7046341,0.74892765
1.0,0.97385037,0.97385037
1.0,0.7305049,0.7305049
0.69844604,0.6863145,0.8928955
0.7323639,0.7153356,0.7233236
0.67458653,0.71161985,0.65298086
0.8916493,0.7029022,0.676834
0.7732619,0.869296,0.76933503
0.68129677,0.7694816,0.6847032
0.9999999,0.76470095,0.76470095
0.6341979,0.7188503,0.79973537
0.99803764,0.99803764,1.0000001
1.0000001,0.8841143,0.8841143
1.0000001,0.9932647,0.9932647
