sim_00_03,sim_00_07,sim_03_07
0.9821731,0.84405106,0.8299897
0.8209676,0.9324621,0.8045673
0.94273615,0.92886716,0.9849035
0.8369172,0.80944353,0.8590996
0.8180356,0.84754944,0.8805988
0.83313894,0.83362496,0.91128004
0.86107916,0.76762444,0.7600498
0.8584313,0.85478413,0.859713
0.7990386,0.8143397,0.9408449
0.98934734,0.938337,0.93756944
0.8095668,0.8163121,0.96994907
0.76829946,0.7640765,0.9610342
0.8774389,0.7462295,0.7557794
0.78143936,0.9479616,0.76139015
0.9990938,0.9957476,0.9970981
0.99914175,0.95149374,0.95117116
0.982367,0.8405856,0.82974
0.8348135,0.8424167,0.9331215
0.81696284,0.78173023,0.86811864
0.82717735,0.9580319,0.83014
0.8678297,0.85933644,0.91570586
0.7960508,0.78695697,0.99210346
0.7873371,0.786933,0.94478416
0.76376206,0.7825342,0.79549235
0.99846363,0.91547036,0.9150333
0.99871993,0.9914168,0.9905125
1.0000001,0.9976027,0.9976027
0.89303935,0.83317685,0.8154796
0.8339488,0.8177879,0.88142484
0.86093426,0.92418784,0.8438556
0.84057647,0.89440155,0.8822193
0.7326006,0.84472317,0.758645
0.94408226,0.84732395,0.8634373
0.93820953,0.75817615,0.74882025
0.99465394,0.99465394,1.0000002
1.0,0.9996869,0.9996869
0.99397415,0.9796113,0.97470105
0.8482978,0.99857134,0.851038
0.880422,0.93581444,0.8822294
0.88107187,0.8788543,0.9510287
0.93550396,0.8873672,0.87050325
0.90346956,0.79201925,0.79774094
0.8432006,0.8838584,0.8581058
0.83299625,0.94002324,0.85801923
1.0000001,0.9994795,0.9994795
0.9998013,0.96958214,0.9694027
0.9814182,0.9717871,0.98381567
0.97243124,0.8520437,0.8504858
0.83848643,0.80345833,0.87550616
0.8252069,0.9644528,0.82102734
0.8355125,0.8089847,0.8137502
0.8753966,0.8543317,0.838778
0.9996833,0.83674246,0.83731747
0.9650045,0.73266816,0.7550779
0.9912069,0.9903048,0.9893213
0.9748435,0.9547303,0.9756949
1.0000001,0.9997166,0.9997166
0.9963205,0.9487673,0.9441644
0.80970275,0.8961345,0.75675106
0.89183265,0.9961558,0.8883383
0.8953357,0.9305761,0.89501625
0.9965376,0.7929109,0.7906014
0.7641661,0.89704585,0.81235075
1.0,0.7254301,0.7254301
0.9999999,0.9881377,0.9881377
0.9125104,0.9111409,0.9908054
0.9957974,0.79524755,0.79044735
0.8151424,0.9391079,0.81432986
0.8276259,0.7394158,0.76335526
0.9735411,0.7585472,0.75088066
0.8054675,0.8401077,0.7544552
0.7857529,0.7541121,0.83997196
0.78991073,0.7919441,0.76832575
0.9938022,0.80091757,0.8103414
1.0,0.9500795,0.9500795
0.9988272,0.99513054,0.996101
0.99792945,0.80270946,0.7940087
0.9823268,0.75599325,0.7522582
0.99241054,0.8450048,0.8451209
0.9979246,0.99284214,0.9930231
0.9737861,0.84392875,0.82467616
0.93842244,0.9472811,0.93676484
0.993425,0.9827696,0.9885365
0.7738909,0.9756311,0.7824011
0.9736277,0.9736277,0.9999998
0.8962846,0.9001564,0.9793783
0.9038009,0.89020836,0.9780728
0.89221585,0.9039401,0.9532966
0.90043956,0.87037814,0.9588015
0.8715619,0.8594663,0.960464
0.8806013,0.8175347,0.79632866
0.81290513,0.7702322,0.82444733
0.9477124,0.777435,0.76170915
0.96862715,0.82422125,0.84583026
0.99999994,0.9925011,0.9925011
1.0000001,0.8808031,0.8808031
0.88490164,0.8722041,0.9503462
0.8935075,0.8730558,0.9014521
