sim_00_03,sim_00_07,sim_03_07
0.66800773,0.57728726,0.5420413
0.9724328,0.65511256,0.6321048
0.6003255,0.5913909,0.955279
0.50048995,0.47306678,0.87318754
0.99598527,0.9876972,0.98749524
0.9603392,0.99366015,0.94894946
0.6504743,0.9350657,0.62935776
0.5410646,0.8263084,0.5447205
0.56227636,0.57968724,0.89914685
0.87429905,0.5873623,0.53267676
0.8804086,0.7453923,0.70262885
0.4776381,0.5587305,0.77255946
0.93237007,0.5469862,0.5857213
0.8530227,0.48197135,0.51260376
1.0000001,1.0000001,1.0000001
0.96415675,0.99647623,0.9642896
0.76084524,0.6913055,0.73078126
0.7731948,0.62067115,0.68199897
0.8592809,0.78769016,0.74132144
0.7080451,0.7098616,0.73743117
0.6410116,0.70437807,0.43644717
0.7384725,0.86663663,0.7548122
0.56498003,0.6817698,0.5507367
0.9254334,0.74212414,0.67569846
0.99812376,0.8629263,0.86432177
0.99782115,0.91764313,0.91473466
0.9136299,0.6074112,0.5854225
0.91075474,0.8543545,0.8438425
0.7634227,0.64408463,0.7075794
0.69595224,0.87818956,0.6809191
0.5963943,0.5198693,0.8414079
0.9606486,0.9039779,0.8966826
0.82034755,0.7155123,0.6799653
0.8812777,0.7842219,0.76487756
1.0,0.8036642,0.8036642
0.9976406,0.7912063,0.7915523
0.8718843,0.86494714,0.8411149
0.6367189,1.0,0.6367189
0.828877,0.73461306,0.71388364
0.6891412,0.892825,0.7761878
0.7308914,0.8657746,0.67049325
0.7469132,0.61185104,0.6543984
0.9369599,0.61907804,0.59430194
0.790031,0.77594984,0.8900345
0.999209,0.9412354,0.9410793
0.98290926,0.98288274,0.9668646
0.79044634,0.69901204,0.69335073
0.9059021,0.72703886,0.7558941
0.8629078,0.7863035,0.71574426
0.5842737,0.6218537,0.7269012
0.76035917,0.82513547,0.79320157
0.84968495,0.67247945,0.5679454
0.6430478,0.8058012,0.6594332
0.67784,0.65886927,0.62080973
1.0,0.99468017,0.99468017
1.0000001,0.65233773,0.65233773
0.9880826,0.90110797,0.91351056
1.0000001,0.9020427,0.9020427
0.921436,0.49030527,0.48221377
0.7369577,0.9830829,0.7469999
0.54527694,0.5919137,0.7085324
0.94020116,0.60570514,0.6266911
0.5014384,0.8627996,0.56812143
0.99551105,0.8487613,0.8510879
0.99999994,0.91387236,0.91387236
1.0000001,1.0000001,1.0000001
0.7953165,0.98301536,0.81691414
0.45567712,0.43754432,0.914565
0.4244041,0.4304055,0.9821024
0.9818132,0.9570894,0.9604344
0.9975506,0.8939685,0.9010221
0.9440207,0.7999627,0.81301457
1.0,0.41594082,0.41594082
0.80654305,0.7904068,0.80173326
0.9999999,0.9975553,0.9975553
0.94370514,1.0000002,0.94370514
0.99400586,0.91129,0.9182475
0.98678386,0.91514385,0.88952327
1.0000001,0.90291077,0.90291077
0.504931,0.5911857,0.56331885
1.0,0.7301563,0.7301563
0.9144469,0.57657224,0.59398186
0.94071084,0.5654705,0.5405493
0.66491395,0.6231728,0.87089807
0.99999994,0.99999994,0.99999994
0.55142313,0.4805469,0.8131112
0.5576184,0.57639647,0.9627621
0.9966607,1.0000002,0.9966607
0.72826815,0.554746,0.6208131
0.6461502,0.7434623,0.68298936
1.0000001,0.6197083,0.6197083
0.6699589,0.68617636,0.8714831
0.55882883,0.807231,0.45552862
0.5184282,0.8820796,0.5812949
1.0000001,0.7646734,0.7646734
1.0000001,0.6922809,0.6922809
1.0000001,0.77741975,0.77741975
1.0000002,0.5620327,0.5620327
0.9971411,0.49243897,0.50057924
0.68508697,0.6367675,0.61492026
0.66132617,0.72966516,0.7846153
0.7783679,0.504391,0.5160312
0.9805986,0.5769618,0.56128246
0.45402914,0.4637078,0.63171685
0.99757385,0.92984504,0.9313539
1.0,0.97964567,0.97964567
1.0000002,0.9944843,0.9944843
0.9978261,0.91574913,0.9138653
0.62967676,0.64542574,0.96072876
0.6841161,0.4913428,0.41606408
0.541914,0.51885474,0.4617956
0.70746976,0.48771876,0.46772736
0.7336833,0.71716785,0.95337653
0.65374583,0.5754975,0.5062743
0.9982524,0.98968834,0.98848
0.9935532,0.99147666,0.9975076
0.65306515,0.6878755,0.95450807
0.69088393,0.7265526,0.89420915
0.92802507,0.9289562,0.89235085
0.7426238,0.9063192,0.8025397
0.91748184,0.5267501,0.5326156
0.75524974,0.5082579,0.502543
0.69600123,0.9798134,0.68472654
0.7511544,0.81904274,0.7346446
0.99909383,0.9763774,0.9747717
0.5506053,0.49518588,0.77573395
0.80472976,0.9058371,0.75846016
0.7786601,0.5729637,0.6280289
0.6516453,0.45030683,0.4391003
0.91863364,0.38386238,0.39164945
0.53484,0.570014,0.8198618
0.51336426,0.5580665,0.4837403
0.636203,0.6417961,0.6343684
0.7460526,0.72526467,0.62613046
0.9982277,1.0000002,0.9982277
1.0000001,0.6892496,0.6892496
0.60949504,0.9267484,0.57423687
0.5534405,0.91337156,0.58746344
0.57731116,0.5990209,0.56335276
0.43627772,0.628289,0.50449806
0.6061495,0.5597555,0.6911201
0.7729245,0.43207812,0.48094115
0.4543228,0.4880571,0.8882588
0.42050374,0.45497093,0.7409198
0.99999994,0.97199947,0.97199947
0.9962895,0.41154277,0.4101001
0.65323395,0.71273255,0.8452655
0.6878904,0.9265201,0.743072
0.4719415,0.9905404,0.47195894
0.5194167,0.68838274,0.5324651
0.5441162,0.42929262,0.73178935
0.6886962,0.59005076,0.6433666
0.4467535,0.52722585,0.5404831
0.45838484,0.6233518,0.6306483
0.9996117,0.9991908,0.9995945
0.7733094,0.9122676,0.7465654
0.9898774,0.9548228,0.94889724
1.0000001,0.5891821,0.5891821
0.5515232,0.6230758,0.70346624
0.554197,0.8519792,0.5089948
0.5681803,0.5874109,0.6216382
0.55882406,0.7650115,0.62695724
0.6251652,0.6347203,0.55173194
0.46189463,0.9443604,0.46816334
0.99637884,0.9412881,0.9430397
0.97025436,0.78995943,0.7786174
0.9573893,0.88449556,0.9118711
0.9009208,0.79562813,0.7266546
0.94753575,0.98033154,0.93999904
0.7141381,0.5921351,0.6427357
0.79776555,0.48630863,0.5165415
0.6655239,0.489002,0.4845518
0.58867776,0.58831835,0.9801762
0.56893677,0.54525447,0.5145428
0.9475956,0.99893546,0.94751114
0.98297215,0.9970639,0.9822145
0.63929737,0.72083336,0.72690016
0.7181206,0.71339333,0.6548447
0.79862845,0.8204255,0.68909067
0.77869385,0.62782323,0.65854096
0.71025974,0.7635223,0.7346809
0.67345726,0.65272087,0.64998096
0.6301407,0.6982496,0.7711114
0.8444296,0.9967234,0.84696627
0.99823385,0.95697576,0.9574999
0.7790246,0.784472,0.72622234
0.9603478,0.72295344,0.7324551
0.43560863,0.9818447,0.44907558
0.7199156,0.9949416,0.72378093
0.7056791,0.77307606,0.81998175
0.4425427,0.5723878,0.47293165
0.48889232,0.6144999,0.470103
0.6582564,0.6715399,0.95736134
0.6180862,0.61624783,0.9862137
1.0000001,0.99339527,0.99339527
0.99601287,0.9306629,0.9265291
0.9539133,0.5391754,0.5120428
0.7083326,0.4151429,0.39163223
0.9979583,0.3908736,0.39240298
0.9999999,0.51162314,0.51162314
0.97578037,0.4321136,0.44902632
0.7832564,0.5121025,0.6015247
0.37065348,0.4397175,0.7170683
0.80022734,0.31913897,0.30232415
